node_id,street_axis_deg,GVI,VEI,osm_name,typology,northing_m,lat,lon,chain,chain_pos_m,street_segment,cross_dist,along_dist,mapping_id,scaffold_frac,SVF_band,BVF_band,sky_of_pair,sky_veg_residual,face_id,H_m,facade_sides_hit,facade_sides_open,facade_empty_bearing,W_facade,HW_facade,HW_assigned,HW_effective,HW_source,HW_ratio,is_tunnel,is_bridge,osm_heading_fwd,osm_heading_rev
n00466,118.36024114306342,2.890716718754203,0.8930219115503634,East 38th Street,mid_block,334.8853875645841,40.74936000000001,-73.978949,east_38th_street,699.9998946974714,east_38th_street,-237.8402001332483,-8.22271931616504,east_38th_street_012,0.0309856802341528,0.0527070511535902,0.439983105470434,0.1069780884496366,0.0542710372960464,f19,28.669488,2,0,,18.4096760263595,1.5573054060783151,1.5666386885245902,1.5573054060783151,measured,1.5573054060783151,0.0,0.0,298.9,118.9
n00467,118.28100414695376,3.293043686346228,0.9065851446404384,East 38th Street,mid_block,334.97847990700785,40.749273,-73.978741,east_38th_street,679.9583018601872,east_38th_street,-217.8013321307106,-8.161354717803633,east_38th_street_013,0.0294925902271643,0.0488534126731431,0.4741192182333887,0.0934148553595617,0.0445614426864185,f19,19.520916,2,0,,18.204710847626544,1.072300250379701,1.0667167213114754,1.072300250379701,measured,1.072300250379701,0.0,0.0,298.9,118.9
n00468,118.32036568893008,2.9950670780790003,0.9233397439315932,East 38th Street,mid_block,335.03068622754296,40.749186,-73.978534,east_38th_street,659.9906236233811,east_38th_street,-197.8362859797202,-8.140910239949932,east_38th_street_014,0.0132279819226823,0.0387039243347118,0.4661720872999869,0.0766602560684066,0.0379563317336947,f19,18.441924,2,0,,18.829512435704352,0.9794159069690296,1.0077554098360657,0.9794159069690296,measured,0.9794159069690296,0.0,0.0,298.9,118.9
n00469,118.34369229594256,1.3231500069519158,0.9126433844778568,East 38th Street,mid_block,334.9862120865819,40.749098,-73.978327,east_38th_street,639.9689915183429,east_38th_street,-177.81740163489877,-8.217592434824951,east_38th_street_015,0.0716340858489274,0.0410417392221312,0.4287765908129639,0.0873566155221432,0.046314876300012,f19,17.094708,2,0,,17.811688090644356,0.9597466513563668,0.934137049180328,0.9597466513563668,measured,0.9597466513563668,0.0,0.0,298.9,118.9
n00470,118.34788257708914,0.5142872411647155,0.9211993909702884,East 38th Street,mid_block,335.03841840722293,40.749011,-73.97812,east_38th_street,620.0012718334041,east_38th_street,-157.85235548534,-8.197147956862622,east_38th_street_016,0.0395285852719098,0.0425197815549254,0.4970671845672969,0.0788006090297115,0.0362808274747861,f19,17.474184,2,0,,18.453664501611232,0.9469221681403328,0.9548734426229508,0.9469221681403328,measured,0.9469221681403328,0.0,0.0,298.9,118.9
n00471,118.30818893482736,1.908557494909428,0.8464369876671026,East 38th Street,mid_block,335.0906247285509,40.748924,-73.97791300000002,east_38th_street,600.0335315382893,east_38th_street,-137.88730933434965,-8.176703479008907,east_38th_street_017,0.0302774726878851,0.077416431938742,0.4267181950306537,0.1535630123328973,0.0761465803941553,f19,17.803368,2,0,,42.63610554072597,0.4175655298299757,0.9728616393442622,0.4175655298299757,measured,0.4175655298299757,0.0,0.0,299.0,119.0
n00472,118.30802304322005,2.0976228800443355,0.9007394370237424,East 38th Street,mid_block,335.0870366100595,40.748836,-73.977705,east_38th_street,579.9381001384768,east_38th_street,-117.79460313798089,-8.21246555337624,east_38th_street_018,0.1687273913994431,0.0542868111240244,0.4926253712802746,0.0992605629762576,0.0449737518522332,f19,15.916656,2,0,,18.366324305394397,0.8666217439776506,0.8697626229508196,0.8666217439776506,measured,0.8666217439776506,0.0,0.0,299.0,119.0
n00473,118.34738421550551,6.019404191544236,0.910456530301848,East 38th Street,mid_block,335.1392429305946,40.748749,-73.977498,east_38th_street,559.9703183890912,east_38th_street,-97.82955698699053,-8.192021075522533,east_38th_street_019,0.0860646124929189,0.0444378240323145,0.4518331400269631,0.0895434696981518,0.0451056456658372,f19,14.833092,2,0,,18.302472251959383,0.8104419881533783,0.8105514754098361,0.8104419881533783,measured,0.8104419881533783,0.0,0.0,298.9,118.9
n00474,118.34286089298426,6.1126498261749065,0.9275225058488284,East 38th Street,mid_block,335.19144925181666,40.748662,-73.977291,east_38th_street,540.0025160287901,east_38th_street,-77.86451083638269,-8.171576596978689,east_38th_street_020,0.0470142186986777,0.034388195504876,0.4400790292193965,0.0724774941511716,0.0380892986462955,f19,13.987272,2,0,,18.885957277016125,0.7406175813508942,0.7643318032786885,0.7406175813508942,measured,0.7406175813508942,0.0,0.0,298.9,118.9
n00475,118.3192017525391,11.161184155928431,0.8802893104236081,East 38th Street,mid_block,335.1469751102746,40.748574,-73.977084,east_38th_street,519.980760119991,east_38th_street,-57.84562649261034,-8.248258792435227,east_38th_street_021,0.0,0.0517611496793672,0.3806242109139866,0.1197106895763918,0.0679495398970246,f19,13.808964,2,0,,19.13687374379979,0.721589335064407,0.7545881967213114,0.721589335064407,measured,0.721589335064407,0.0,0.0,298.9,118.9
n00476,118.33513631227528,4.699768122030334,0.885447052577504,East 38th Street,mid_block,335.19918143149664,40.748487,-73.976877,east_38th_street,500.01291630992176,east_38th_street,-37.88058034161996,-8.227814314581511,east_38th_street_022,0.0030729433055966,0.056884979887106,0.4396974404438349,0.114552947422496,0.0576679675353899,f19,14.221968,2,0,,19.499553922873357,0.7293483766988822,0.7771567213114754,0.7293483766988822,measured,0.7293483766988822,0.0,0.0,298.9,118.9
n00477,118.36277698643023,5.610079466735185,0.8404580485078471,East 38th Street,mid_block,335.29227377529423,40.7484,-73.976669,east_38th_street,479.97111545043833,east_38th_street,-17.84171233908225,-8.166449716220109,east_38th_street_023,0.0032383940415456,0.0751434799192692,0.3958516358886577,0.1595419514921529,0.0843984715728836,f19,14.27988,2,0,,18.571116329447054,0.7689295434199229,0.7803213114754098,0.7689295434199229,measured,0.7689295434199229,0.0,0.0,298.9,118.9
n00478,118.48109858903504,2.051047961027379,0.8084948301550583,East 38th Street,mid_block,335.2477996343332,40.748312000000006,-73.976462,east_38th_street,459.9492976353303,east_38th_street,2.177172005356617,-8.243131910405012,east_38th_street_024,0.000121061464597,0.0925707525605212,0.3908143833889366,0.1915051698449417,0.0989344172844205,f19,55.168800000000005,2,0,,18.482434690062004,2.984931418676364,3.014688524590164,2.984931418676364,measured,2.984931418676364,0.0,0.0,299.0,119.0
n00479,118.57187919481844,2.586937566529439,0.8252657670507796,East 38th Street,mid_block,335.2033254926852,40.748224,-73.976255,east_38th_street,439.927459034087,east_38th_street,22.196056349795487,-8.31981410458991,east_38th_street_025,0.0126912767300382,0.0849813996955724,0.4013651979987035,0.1747342329492204,0.0897528332536479,f19,45.034200000000006,0,0,,,,2.46088524590164,1.7119870019350647,radius_mean,,0.0,0.0,299.1,119.1
n00480,118.59535992904765,4.267873731029405,0.8885233708592989,East 38th Street,mid_block,335.1179653292545,40.748136,-73.976049,east_38th_street,419.9792532615552,east_38th_street,42.14111884163796,-8.437416419864006,east_38th_street_026,0.0311935041099786,0.0485506945881627,0.3869728313957826,0.1114766291407011,0.0629259345525383,f19,15.496032,2,0,,35.29505456324018,0.4390425851937661,0.8467777049180328,0.4390425851937661,measured,0.4390425851937661,0.0,0.0,299.2,119.2
n00481,118.5951934546122,4.755224834635542,0.9033502579172488,East 38th Street,mid_block,335.07349118760646,40.748048,-73.975842,east_38th_street,399.95737309077697,east_38th_street,62.16000318645936,-8.514098614739034,east_38th_street_027,0.1072765974968205,0.0487740937721046,0.4558738516962281,0.0966497420827511,0.0478756483106465,f19,15.390876,2,0,,17.99779971659558,0.8551531988550932,0.841031475409836,0.8551531988550932,measured,0.8551531988550932,0.0,0.0,299.3,119.3
n00482,118.49221633665408,3.851317580842127,0.9395551641060976,East 38th Street,mid_block,334.98813102406984,40.74795999999999,-73.975636,east_38th_street,380.0091259944209,east_38th_street,82.1050656793509,-8.631700929431624,east_38th_street_028,0.056208835914731,0.0304619581257493,0.4735009971086506,0.0604448358939023,0.029982877768153,f19,15.496032,2,0,,18.486597525947275,0.8382306142734054,0.8467777049180328,0.8382306142734054,measured,0.8382306142734054,0.0,0.0,299.3,119.3
n00483,118.38518892803538,5.17406782639612,0.8856544377450717,East 38th Street,mid_block,334.94365688252776,40.747872,-73.975429,east_38th_street,359.98720425544883,east_38th_street,102.12395002274071,-8.708383124198036,east_38th_street_029,0.0887198933633044,0.0543089095107014,0.42064532954951,0.1143455622549283,0.0600366527442268,f19,14.139672,2,0,,18.59936664018885,0.7602233061768618,0.7726596721311476,0.7602233061768618,measured,0.7602233061768618,0.0,0.0,298.9,118.9
n00484,118.27819359423869,4.922952321204288,0.8895302586937781,East 38th Street,mid_block,335.0367492263254,40.747785,-73.975221,east_38th_street,339.94525688598,east_38th_street,122.16281802527844,-8.647018525836629,east_38th_street_030,0.0221703890711069,0.0529410609828956,0.4262947945274664,0.1104697413062218,0.0575286803233262,f19,32.983932,2,0,,21.347684166769064,1.545082442775903,1.802400655737705,1.545082442775903,measured,1.545082442775903,0.0,0.0,298.9,118.9
n00485,118.2106179586441,2.986908867833326,0.8328896602404326,East 38th Street,mid_block,335.08895554754747,40.747698,-73.975014,east_38th_street,319.9772261999248,east_38th_street,142.1278641762688,-8.62657404798292,east_38th_street_031,0.1316846087574958,0.0623269596817188,0.3106419408147601,0.1671103397595673,0.1047833800778485,f19,82.59318,2,0,,21.31220536736052,3.875393399056244,4.513288524590164,3.875393399056244,measured,3.875393399056244,0.0,0.0,298.9,118.9
n00486,118.27786064665868,9.14752455548876,0.8376576289348705,East 38th Street,mid_block,335.1411618680826,40.74761099999999,-73.974807,east_38th_street,300.0091748999573,east_38th_street,162.09291032725918,-8.606129570129198,east_38th_street_032,0.0173541603144258,0.065226967883171,0.3365595001548181,0.1623423710651295,0.0971154031819584,f19,33.014412,2,0,,38.18405411770063,0.8646125395232932,1.8040662295081968,0.8646125395232932,measured,0.8646125395232932,0.0,0.0,298.9,118.9
n00487,118.24988824201802,6.2402596745563965,0.8649968823823042,East 38th Street,mid_block,335.23425421188017,40.747524,-73.974599,east_38th_street,279.96716532445186,east_38th_street,182.13177832979687,-8.544764971767805,east_38th_street_033,0.0345065518849878,0.0612956472063228,0.3927356987948929,0.1350031176176958,0.0737074704113729,f19,18.985992,2,0,,30.53157446698337,0.6218477864785951,1.0374859016393445,0.6218477864785951,measured,0.6218477864785951,0.0,0.0,298.9,118.9
n00488,118.2892648103578,4.107956226564971,0.8920220400154981,East 38th Street,mid_block,335.18978007091914,40.747436,-73.974392,east_38th_street,259.9451405533707,east_38th_street,202.1506626742357,-8.621447165952702,east_38th_street_034,0.0,0.0484157860318417,0.3999700330630077,0.1079779599845018,0.05956217395266,f19,18.985992,2,0,,18.20138050132585,1.0431072521459015,1.0374859016393445,1.0431072521459015,measured,1.0431072521459015,0.0,0.0,298.9,118.9
n00489,118.28909811098876,1.5188333589933245,0.7639012361005459,East 38th Street,mid_block,335.33866685316224,40.74735,-73.97418500000002,east_38th_street,240.0304865706854,east_38th_street,222.06187063072852,-8.503876016641883,east_38th_street_035,0.0018845234517357,0.1141419040307832,0.3693079122477643,0.236098763899454,0.1219568598686708,f19,18.830544,2,0,,18.22428058806689,1.0332667953065915,1.028991475409836,1.0332667953065915,measured,1.0332667953065915,0.0,0.0,298.7,118.7
n00490,118.17030400064708,1.263205675623814,0.7668135030174398,East 38th Street,mid_block,335.29419271209525,40.74726199999999,-73.973978,east_38th_street,220.00842068002595,east_38th_street,242.08075497516745,-8.580558210826766,east_38th_street_036,0.0236029494553804,0.1114488710638395,0.3664899140115875,0.2331864969825602,0.1217376259187206,f19,18.830544,2,0,,18.44410289379711,1.0209520142252544,1.028991475409836,1.0209520142252544,measured,1.0209520142252544,0.0,0.0,299.0,119.0
n00491,118.1584810565198,6.495389949140491,0.9058068280536028,East 38th Street,mid_block,335.3872850558929,40.747175,-73.97377,east_38th_street,199.9663279320546,east_38th_street,262.11962297770515,-8.519193612465386,east_38th_street_037,0.000716280308552,0.0436594766738371,0.4198505184952661,0.0941931719463973,0.0505336952725601,f19,19.040856,2,0,,18.236742766406618,1.0440930293250952,1.0404839344262296,1.0440930293250952,measured,1.0440930293250952,0.0,0.0,298.7,118.7
n00492,118.09090720491594,5.834678213170537,0.8988532102449371,East 38th Street,mid_block,335.5770578611867,40.747089,-73.973562,east_38th_street,179.97747592889863,east_38th_street,282.1046527864118,-8.360702341375244,east_38th_street_038,0.0512170703150331,0.0462458014833303,0.4109689217453477,0.1011467897550628,0.0549009882717324,f19,19.039332,2,0,,18.0499580093351,1.0548130909863178,1.040400655737705,1.0548130909863178,measured,1.0548130909863178,0.0,0.0,298.7,118.7
n00493,118.14191135314428,7.003932603936989,0.8703189773907423,East 38th Street,mid_block,335.62926418309564,40.747002,-73.973355,east_38th_street,160.00928032776716,east_38th_street,302.0696989374022,-8.34025786352153,east_38th_street_039,0.0046729724126634,0.0572209880687296,0.3840231270485795,0.1296810226092577,0.0724600345405281,f19,19.5072,2,0,,22.52140708821584,0.866162576946935,1.0659672131147542,0.866162576946935,measured,0.866162576946935,0.0,0.0,298.7,118.7
n00494,118.14174521814272,7.352918315016956,0.7951324751978623,East 38th Street,mid_block,335.72235652551944,40.746915,-73.973147,east_38th_street,139.96712559699637,east_38th_street,322.1085669399399,-8.278893265160121,east_38th_street_040,0.0853563995333388,0.0888857751952873,0.3449837474688526,0.2048675248021376,0.1159817496068503,f19,70.891908,2,0,,19.06293114500256,3.718835653381913,3.873874754098361,3.718835653381913,measured,3.718835653381913,0.0,0.0,298.6,118.6
n00495,118.09040874402774,3.567804542485916,0.8979865830164544,East 38th Street,mid_block,335.77456284674145,40.746828,-73.97294,east_38th_street,119.99888876680076,east_38th_street,342.07361309093034,-8.258448787306406,east_38th_street_041,0.0054053944622864,0.04825011807202,0.4247280400834173,0.1020134169835456,0.0537632989115255,f19,78.816708,2,0,,18.656501891020675,4.224624126237421,4.30692393442623,4.224624126237421,measured,4.224624126237421,0.0,0.0,298.8,118.8
n00496,118.10187104244972,2.81539946022955,0.9120045739283557,East 38th Street,mid_block,335.9643356527222,40.746742,-73.972732,east_38th_street,100.0099538330144,east_38th_street,362.0586429000196,-8.099957516906358,east_38th_street_042,0.0069388393312692,0.0440789906513825,0.4568446666247823,0.0879954260716443,0.0439164354202618,f19,72.39,2,0,,18.785082281088208,3.853589721716486,3.955737704918032,3.853589721716486,measured,3.853589721716486,0.0,0.0,298.7,118.7
n00497,118.1179438418992,1.4693221682090842,0.8928698291580636,East 38th Street,mid_block,336.05742799456493,40.74665499999999,-73.972524,east_38th_street,79.96773712005415,east_38th_street,382.0975109015082,-8.038592919126472,east_38th_street_043,0.0117409443482756,0.0569203668358392,0.4743993014564994,0.1071301708419364,0.0502098040060971,f19,72.39,2,0,,18.95098633446276,3.819853949678455,3.955737704918032,3.819853949678455,measured,3.819853949678455,0.0,0.0,298.7,118.7
n00498,118.173451400013,4.835220122281084,0.8466246389104166,East 38th Street,mid_block,336.10963431647394,40.746568,-73.972317,east_38th_street,59.99943866915741,east_38th_street,402.062557052116,-8.018148440582678,east_38th_street_044,0.0333605031289607,0.0755455013357794,0.4170075449886229,0.1533753610895833,0.0778298597538039,f19,44.500800000000005,2,0,,19.129879128795096,2.3262457488827275,2.431737704918033,2.3262457488827275,measured,2.3262457488827275,0.0,0.0,298.7,118.7
n00499,118.12928304828836,6.244538895831097,0.7868279856378065,East 38th Street,mid_block,336.2027266595846,40.746481,-73.972109,east_38th_street,39.95718047941629,east_38th_street,422.1014250546537,-7.956783842221228,east_38th_street_045,0.0681596215581521,0.1022111841190458,0.3772663140171882,0.2131720143621934,0.1109608302431475,f19,99.2124,2,0,,37.60712576813336,2.6381276945144334,5.42144262295082,2.6381276945144334,measured,2.6381276945144334,0.0,0.0,298.7,118.7
n00500,118.12928304828836,9.031184253610924,0.7461179088609383,East 38th Street,mid_block,336.29581900338223,40.746394,-73.971901,east_38th_street,19.914901549514017,east_38th_street,442.14029305719146,-7.895419243859834,east_38th_street_046,0.0560454046353697,0.1105458790284552,0.3248762436288878,0.2538820911390617,0.1433362121106064,f19,44.500800000000005,1,0,,,,2.431737704918033,2.6381276945144334,radius_mean,,0.0,0.0,298.7,118.7
n00501,118.12928304828836,3.0218292680796197,0.592567634279671,East 38th Street,mid_block,336.4447057861004,40.74630799999999,-73.971694,east_38th_street,0.0,east_38th_street,462.0515010147333,-7.77784809396752,east_38th_street_047,0.0685389451682567,0.1947622697076302,0.2832612897690352,0.407432365720329,0.2126700960126988,f19,35.48634,0,0,,,,1.9391442622950816,2.6381276945144334,series,,0.0,0.0,298.7,118.7
