node_id,street_name,lat,lng,heading_fwd_deg,heading_rev_deg,seq_fwd,seq_rev,is_tunnel,is_bridge,_seq,source_id,folder,osm_name,lon,easting_m,northing_m,chain,chain_pos_m,street_segment,cleaned_street,typology,in_study,usable,exclude_reason
n01145,Mark Lane,51.51135,-0.080103,12.0,192.0,10,4,0,0,10,mark_lane_010,mark_lane,Mark Lane,-0.080103,533327.1576844396,180905.09437333173,mark_lane,,mark_lane,mark_lane,unclassified,True,True,
n01146,Mark Lane,51.511507,-0.08005,345.4,165.4,11,3,0,0,11,mark_lane_011,mark_lane,Mark Lane,-0.08005,533330.3772583969,180922.6496930816,mark_lane,,mark_lane,mark_lane,unclassified,True,True,
n01147,Mark Lane,51.511706,-0.080133,336.7,156.7,12,2,0,0,12,mark_lane_012,mark_lane,Mark Lane,-0.080133,533324.0374697248,180944.6279602815,mark_lane,,mark_lane,mark_lane,unclassified,True,True,
n01148,Mark Lane,51.511875,-0.080249,336.7,156.7,13,1,0,0,13,mark_lane_013,mark_lane,Mark Lane,-0.080249,533315.4954408649,180963.2100833556,mark_lane,,mark_lane,mark_lane,unclassified,True,True,
n01149,Martin Lane,51.510215,-0.087994,20.3,200.3,1,5,0,0,1,martin_lane_001,martin_lane,Martin Lane,-0.087994,532782.9079762651,180764.54416010075,martin_lane,,martin_lane,martin_lane,unclassified,True,True,
n01150,Martin Lane,51.510361,-0.087908,16.6,196.6,2,4,0,0,2,martin_lane_002,martin_lane,Martin Lane,-0.087908,532788.4513774258,180780.93569459155,martin_lane,,martin_lane,martin_lane,unclassified,True,True,
n01151,Martin Lane,51.510608,-0.087791,21.5,201.5,3,3,0,0,3,martin_lane_003,martin_lane,Martin Lane,-0.087791,532795.8523687681,180808.61493361703,martin_lane,,martin_lane,martin_lane,unclassified,True,True,
n01152,Martin Lane,51.510771,-0.087689,20.5,200.5,4,2,0,0,4,martin_lane_004,martin_lane,Martin Lane,-0.087689,532802.4565093205,180826.925944612,martin_lane,,martin_lane,martin_lane,unclassified,True,True,
n01153,Martin Lane,51.510942,-0.087586,20.5,200.5,5,1,0,0,5,martin_lane_005,martin_lane,Martin Lane,-0.087586,532809.1067402505,180846.1284019116,martin_lane,,martin_lane,martin_lane,unclassified,True,True,
n01154,Masons Avenue,51.515748,-0.090038,278.2,98.2,1,3,0,0,1,masons_avenue_001,masons_avenue,Masons Avenue,-0.090038,532625.0152994862,181376.1266323788,masons_avenue,,masons_avenue,masons_avenue,unclassified,True,True,
n01155,Masons Avenue,51.515775,-0.09034,273.6,93.6,2,2,0,0,2,masons_avenue_002,masons_avenue,Masons Avenue,-0.09034,532603.9835248762,181378.58227463288,masons_avenue,,masons_avenue,masons_avenue,unclassified,True,True,
n01156,Masons Avenue,51.515786,-0.090634,273.6,93.6,3,1,0,0,3,masons_avenue_003,masons_avenue,Masons Avenue,-0.090634,532583.5532548947,181379.2732376302,masons_avenue,,masons_avenue,masons_avenue,unclassified,True,True,
n01157,Milk Street,51.514223,-0.094163,13.5,193.5,1,8,0,0,1,milk_street_001,milk_street,Milk Street,-0.094163,532343.2302109445,181199.08019349384,milk_street,,milk_street,milk_street,unclassified,True,True,
n01158,Milk Street,51.514393,-0.094098,13.3,193.3,2,7,0,0,2,milk_street_002,milk_street,Milk Street,-0.094098,532347.2478597758,181218.1021679435,milk_street,,milk_street,milk_street,unclassified,True,True,
n01159,Milk Street,51.514568,-0.094031,37.0,217.0,3,6,0,0,3,milk_street_003,milk_street,Milk Street,-0.094031,532351.3897605012,181237.68377604336,milk_street,,milk_street,milk_street,unclassified,True,True,
n01160,Milk Street,51.514642,-0.093943,32.0,212.0,4,5,0,0,4,milk_street_004,milk_street,Milk Street,-0.093943,532357.2812204652,181246.07183044503,milk_street,,milk_street,milk_street,unclassified,True,True,
n01161,Milk Street,51.514745,-0.09384,30.5,210.5,5,4,0,0,5,milk_street_005,milk_street,Milk Street,-0.09384,532364.1294168266,181257.71188976453,milk_street,,milk_street,milk_street,unclassified,True,True,
n01162,Milk Street,51.514971,-0.093627,25.5,205.5,6,3,0,0,6,milk_street_006,milk_street,Milk Street,-0.093627,532378.2534572283,181283.2287516531,milk_street,,milk_street,milk_street,unclassified,True,True,
n01163,Milk Street,51.51512,-0.093514,17.5,197.5,7,2,0,0,7,milk_street_007,milk_street,Milk Street,-0.093514,532385.6621178116,181300.00225785503,milk_street,,milk_street,milk_street,unclassified,True,True,
n01164,Milk Street,51.515301,-0.093423,17.5,197.5,8,1,0,0,8,milk_street_008,milk_street,Milk Street,-0.093423,532391.4515900877,181320.2945050793,milk_street,,milk_street,milk_street,unclassified,True,True,
n01165,Mincing Lane,51.510121,-0.081795,28.7,208.7,1,10,0,0,1,mincing_lane_001,mincing_lane,Mincing Lane,-0.081795,533213.3340295814,180765.34742695955,mincing_lane,,mincing_lane,mincing_lane,unclassified,True,True,
n01166,Mincing Lane,51.510292,-0.081646,10.6,190.6,2,9,0,0,2,mincing_lane_002,mincing_lane,Mincing Lane,-0.081646,533223.1747878392,180784.63411352583,mincing_lane,,mincing_lane,mincing_lane,unclassified,True,True,
n01167,Mincing Lane,51.510474,-0.081592,10.0,190.0,3,8,0,0,3,mincing_lane_003,mincing_lane,Mincing Lane,-0.081592,533226.3913377032,180804.971246308,mincing_lane,,mincing_lane,mincing_lane,unclassified,True,True,
n01168,Mincing Lane,51.510653,-0.081542,9.0,189.0,4,7,0,0,4,mincing_lane_004,mincing_lane,Mincing Lane,-0.081542,533229.3390421704,180824.9674976853,mincing_lane,,mincing_lane,mincing_lane,unclassified,True,True,
n01169,Mincing Lane,51.510835,-0.081496,7.0,187.0,5,6,0,0,5,mincing_lane_005,mincing_lane,Mincing Lane,-0.081496,533232.000414198,180845.2900839545,mincing_lane,,mincing_lane,mincing_lane,unclassified,True,True,
n01170,Mincing Lane,51.511023,-0.081459,342.0,162.0,6,5,0,0,6,mincing_lane_006,mincing_lane,Mincing Lane,-0.081459,533234.0197641756,180866.26351768192,mincing_lane,,mincing_lane,mincing_lane,unclassified,True,True,
n01171,Mincing Lane,51.511171,-0.081536,9.4,189.4,7,4,0,0,7,mincing_lane_007,mincing_lane,Mincing Lane,-0.081536,533228.2453493092,180882.5814680785,mincing_lane,,mincing_lane,mincing_lane,unclassified,True,False,"user-contributed panorama, not a Street View capture"
n01172,Mincing Lane,51.511393,-0.081477,355.8,175.8,8,3,0,0,8,mincing_lane_008,mincing_lane,Mincing Lane,-0.081477,533231.6921248172,180907.375816226,mincing_lane,,mincing_lane,mincing_lane,unclassified,True,True,
n01173,Mincing Lane,51.511574,-0.081498,326.6,146.6,9,2,0,0,9,mincing_lane_009,mincing_lane,Mincing Lane,-0.081498,533229.7073099894,180927.46532681008,mincing_lane,,mincing_lane,mincing_lane,unclassified,True,True,
n01174,Mincing Lane,51.511706,-0.081637,326.6,146.6,10,1,0,0,10,mincing_lane_010,mincing_lane,Mincing Lane,-0.081637,533219.677534325,180941.89126337768,mincing_lane,,mincing_lane,mincing_lane,unclassified,True,True,
n01175,Monkwell Square,51.518175,-0.093904,0.0,180.0,1,2,0,0,1,monkwell_square_south_seg1_001,monkwell_square,Monkwell Square,-0.093904,532349.7537241515,181639.0228104255,monkwell_square,,monkwell_square,monkwell_square,unclassified,True,True,
n01176,Monkwell Square,51.517788,-0.094465,21.1,201.1,1,3,0,0,1,monkwell_square_south_seg2_001,monkwell_square,Monkwell Square,-0.094465,532311.9530183603,181594.97353189456,monkwell_square,,monkwell_square,monkwell_square,unclassified,True,False,"user-contributed panorama, not a Street View capture"
n01177,Monkwell Square,51.518077,-0.093324,280.4,100.4,1,5,0,0,1,monkwell_square_north_001,monkwell_square,Monkwell Square,-0.093324,532390.2772279991,181629.1732222418,monkwell_square,,monkwell_square,monkwell_square,unclassified,True,True,
n01178,Monkwell Square,51.518175,-0.093904,0.0,180.0,2,1,0,0,2,monkwell_square_south_seg1_002,monkwell_square,Monkwell Square,-0.093904,532349.7537241515,181639.0228104255,monkwell_square,,monkwell_square,monkwell_square,unclassified,True,True,
n01179,Monkwell Square,51.518021,-0.094322,0.0,180.0,2,2,0,0,2,monkwell_square_south_seg2_002,monkwell_square,Monkwell Square,-0.094322,532321.199474495,181621.1422172433,monkwell_square,,monkwell_square,monkwell_square,unclassified,True,False,"user-contributed panorama, not a Street View capture"
n01180,Monkwell Square,51.518111,-0.09362,289.8,109.8,2,4,0,0,2,monkwell_square_north_002,monkwell_square,Monkwell Square,-0.09362,532369.6426388351,181632.4190849281,monkwell_square,,monkwell_square,monkwell_square,unclassified,True,True,
n01181,Monkwell Square,51.518021,-0.094322,0.0,180.0,3,1,0,0,3,monkwell_square_south_seg2_003,monkwell_square,Monkwell Square,-0.094322,532321.199474495,181621.1422172433,monkwell_square,,monkwell_square,monkwell_square,unclassified,True,False,"user-contributed panorama, not a Street View capture"
n01182,Monkwell Square,51.518175,-0.093904,290.8,110.8,3,3,0,0,3,monkwell_square_north_003,monkwell_square,Monkwell Square,-0.093904,532349.7537241515,181639.0228104255,monkwell_square,,monkwell_square,monkwell_square,unclassified,True,True,
n01183,Monkwell Square,51.518247,-0.094204,0.0,180.0,4,2,0,0,4,monkwell_square_north_004,monkwell_square,Monkwell Square,-0.094204,532328.7316395217,181646.48732778596,monkwell_square,,monkwell_square,monkwell_square,unclassified,True,True,
n01184,Monkwell Square,51.518247,-0.094204,0.0,180.0,5,1,0,0,5,monkwell_square_north_005,monkwell_square,Monkwell Square,-0.094204,532328.7316395217,181646.48732778596,monkwell_square,,monkwell_square,monkwell_square,unclassified,True,True,
n01185,Monument Street,51.509353,-0.084331,337.5,157.5,1,8,0,0,1,monument_street_001,monument_street,Monument Street,-0.084331,533039.5947644537,180675.33429658276,monument_street,,monument_street,monument_street,unclassified,True,True,
n01186,Monument Street,51.509504,-0.084431,313.6,133.6,2,7,0,0,2,monument_street_002,monument_street,Monument Street,-0.084431,533032.2160687447,180691.94429072144,monument_street,,monument_street,monument_street,unclassified,True,True,
n01187,Monument Street,51.509637,-0.084655,304.0,124.0,3,6,0,0,3,monument_street_003,monument_street,Monument Street,-0.084655,533016.2852693024,180706.32744472785,monument_street,,monument_street,monument_street,unclassified,True,True,
n01188,Monument Street,51.509742,-0.084904,303.5,123.5,4,5,0,0,4,monument_street_004,monument_street,Monument Street,-0.084904,532998.7012570439,180717.5515719776,monument_street,,monument_street,monument_street,unclassified,True,True,
n01189,Monument Street,51.509836,-0.085128,313.3,133.3,5,4,0,0,5,monument_street_005,monument_street,Monument Street,-0.085128,532982.8841070406,180727.5979177461,monument_street,,monument_street,monument_street,unclassified,True,True,
n01190,Monument Street,51.509987,-0.085385,282.1,102.1,6,3,0,0,6,monument_street_006,monument_street,Monument Street,-0.085385,532964.6112913508,180743.92296673064,monument_street,,monument_street,monument_street,unclassified,True,True,
n01191,Monument Street,51.51003,-0.085702,275.1,95.1,7,2,0,0,7,monument_street_007,monument_street,Monument Street,-0.085702,532942.4892963609,180748.12926560335,monument_street,,monument_street,monument_street,unclassified,True,True,
